Unnamed: 0,레시피일련번호,조리순서,레시피제목,요리명,등록자ID,등록자명,조회수,추천수,스크랩수,요리방법별명,요리상황별명,요리재료별명,요리종류별명,요리소개,요리재료내용,요리인분명,요리난이도명,요리시간명,최초등록일시
1395,4551330,"[조리순서]
1.쇠갈비는 찜용으로 준비한 뒤 찬물에서 4시간이상 핏물을 빼줍니다. 중간 중간 물을 갈아주는거 잘 아시죠? 이렇게 붉은 핏물이 많이 나와요.
2.물 2L정도를 팔팔 끓여 핏물을 뺀 갈비를 넣고 10분정도 끓여줍니다. 그럼 갈비뼈속의 불순물과 빠지지 않은 핏물들이 검은 거품으로 부글부글 떠오른답니다. 끓인물을 버리고, 갈비는 뜨거 운물에 꼼꼼히 씻어주세요. 돼지갈비가 소갈비나 뼈가 같이 들어가는것은 잘라주면서 뼛가루가 고기에 박힐 수 있으므로 꼼꼼히 잘 씻어줘야 해요.
3.고기는 부드럽게 잘 익을 수 있도록, 고기결의 반대방향으로 칼집을 내주고
4.찬물을 4L 받은 후, 무 한덩이, 대파, 대파뿌리 등을 넣고 끓여줍니다. 끓기 시작하면 중약불로 줄여서 2시간정도 끓여주면 되요. 대파는 한시간 정도후에 꺼내주시면 되구요. 무는 기호에 따라 넣으셔도 되고 안넣으셔도 되요.
5.2시간이 지난 후 고기는 건져놓아줍니다. 기호에 따라 마늘과 국간장으로 미리 간을 해 놓기도 한다는데 전 가져다 드릴거라, 그냥 별도로 간을 안하고 건져놓았어요.
6.갈비탕은 일단 식혀줍니다. 저 위에 기름이 둥둥, 사골을 끓일때처럼 똑같이 기름을 걷어주셔야 해요.
7.고운 망으로 기름을 걷어내고 은근 뼛가루가 바닥에 가라앉아있거든요. 맑은 갈비탕을 드시기 위해 면보에 갈비탕을 다시한번 더 걸러주세요. 걸러주면 저렇게 갈색의 고기와 뼛가루 찌꺼기가 걸러진답니다.
8.국물을 조금 떠 미리 건져놓은 갈비를 좀 넣고 국간장과 소금으로 간을 맞춰준 뒤 후춧가루로 마무리.
9.숭숭 썰은 대파와 여유가 된다면, 달걀지단도 올려주세요. 기호에 따라 당면을 넣어주셔도 좋구요.",겨울나기를 위한 갈비탕 만들기,갈비탕,jisunnyjjang,sunny,47274,16,1320,끓이기,영양식,소고기,국/탕,따끈따끈 시원한 국물 갈비탕입니다 ,[재료] 쇠갈비 찜용 3.8kg| 물 4L| 파 1단| 무 1/4개 [양념] 국간장| 소금| 후추가루,4인분,초급,60분이내,20130205163117
1396,6843233,"[조리순서]
1.김치를 먹기 좋게 썬 후 설탕을 한수 저 너무 많다 싶어서 전 반수 저 만 넣었어요.
2.베이컨과 대파를 송송 썰어주고
3.달군 프라이팬에 기름을 넣고 볶아줍니다.
4.찬밥 대기 한지 며칠 지나서 그런지 색깔도 변해서 그냥 먹기는 그래요. 이런 거 재활용하기엔 백종원 김치볶음밥이 최고예요.
5.기름이 어느 정도 생기면서 익었으면 간장을 넣어주고
6.짭조름하게 먹음직스러운 상태에서
7.김치를 넣어서 살짝 볶아줘요.
8.찬밥을 넣고 뭉치지 않게 풀어주면서 볶다가
9.마지막에 참기름을 둘러서 고소함을 더해주면 끝.
10.계란 프라이해서 올려주면 이태리 레스토랑 리소토 필래프에 뒤지지 않는 그럴싸한 백종원 김치볶음밥 완성. 찬바람이 부는 꽃샘추위에 잃어버린 입맛 되찾는데 안성맞춤인백종원 김치볶음밥, 초 간단 레시피로 한번 만들어 보세요.",백종원 김치볶음밥 ,김치볶음밥,sk0991,다재다능한워킹맘,13835,16,141,볶음,일상,쌀,밥/죽/떡,남은 찬밥으로 간단하게 만들 수 있었던 한 끼 때우기에 아주 적합한 백종원 김치볶음밥 만들어 봤어요.,[재료] 김치| 베이컨| 대파| 설탕| 간장| 참기름| 계란,1인분,아무나,5분이내,20160218103910
1397,5707465,"[조리순서]
1.더덕은 따뜻한 물에 잠시 담갔다가 빼서 껍질을 제거하고 깨끗하게 씻어주세요. 위생장갑을 끼고 감자칼을 이용했더니 껍질을 손쉽게 제거할 수 있었습니다.
2.더덕은 방망이로 부드럽게 두들겨주세요. 방망이에 랲을 말아서 사용하면 진액이 방망이에 묻지 않아서 좋답니다.
3.분량의 양념장 재료 고추장, 양조간장, 올리고당, 다진 마늘, 다진 파, 참기름을 넣어 골고루 섞어주세요.
4.더덕에 양념장을 골고루 발라주세요.
5.달군 프라이팬에 식용유를 두르고 양념장을 바른 더덕이 골고루 구워질 수 있도록 뒤집어가면서 구워주세요. 석쇠에 구울 때에는 애벌구이하고 양념장을 발라가며 구우면 좋답니다.
6.더덕구이를 접시에 담고 송송 썬 대파와 통깨를 뿌려냅니다",향과 맛으로 즐기는 더덕구이,더덕구이,swjun,풀향기,22691,16,489,굽기,일상,채소류,밑반찬,향과 맛으로 즐기는 반찬 더덕구이 소개합니다.,[재료] 더덕 620g| 대파 약간| 통깨 약간| 식용유 적당량 [양념] 고추장 3큰술| 양조간장 1큰술| 올리고당 2큰술| 다진마늘 1큰술| 다진파 1큰술| 참기름 1/2큰술,2인분,중급,30분이내,20140205100347
1398,6836423,"[조리순서]
1.먼저 감자는 먹기 좋은 크기로 잘라줬고요.
2.전분기 없애기 위해서 물로 헹궈뒀어요.
3.요리 포인트인 파기름이랍니다. 요즘 요리할때 참 많이 파기름을 사용하는데 이유로는 진짜 파기름으로 볶아내면 더 맛있답니다.
4.궁중팬에 기름 두르고 파 넣어서 파기름 내주세요. 파향이 참 좋더라고요.
5.파기름 낸 뒤 감자 넣어서 센 불에서 2~3분 정도 볶아줬어요. 그런 다음 약한 불로 낮춰서 감자가 익게끔 볶아주세요.
6.감자조림에 파향이 더해져서 더 맛있더라고요. 감자가 90% 익을 때까지 기다렸다가 간하셔야 해요.
7.감자가 거의 다 익었을 때 만능간장 속 고기 두 수저 듬뿍 넣어줬고요. 만능간장은 3수저쯤 넣어줬네요. 참고로 감자는 큰 거 4개 준비했어요.
8.양념이 섞이게 볶아주기만 하면 되네요. 만능간장 이용하니까 양념 이것저것 꺼내지 않아도 되니까 간편하고 맛있어서 좋네요.
9.고춧가루 넣어줘도 되는데요. 만능간장 속 고기를 많이 넣어서 더 맛있게 볶아졌어요.",간단요리 감자조림 만들기,감자조림,seoo7832,봉틀맘,9839,16,87,조림,일상,채소류,밑반찬,요즘 백주부님 요리 인기 만점이잖아요~ 저도 자주 따라서 만드는데요. 재료들도 쉽고 요리방법이 쉬워서 따라서 만들기도 참 좋더라고요. 백주부님 만능간장으로 간단하게 감자조림 만들어봤어요~ 포실 포실한 감자에 만능간장과 저의 특별 황금레시피를 더해서 요리방법도 쉽고 밥반찬으로 참 좋더라고요. 감자조림 만들기 쉬워서 더 좋답니다.,[재료] 감자| 대파 [양념] 만능간장,3인분,초급,30분이내,20151019133438
1399,6847241,"[조리순서]
1.냄비에 김치를 썰어서 준비해요
2.참기름두르고 김치볶아주세요
3.중간에 양파대파매실청 설탕넣고 더볶아요깨뿌려주면 끝나요
4.두부도 끓는물에 살짝 데쳐요 따뜻하게요
5.볶아진 김치 올리고 데친두부 올리면 두부김치 완성입니다",두부김치,두부김치,9ocjsjb45a2xff04u3lgbc9ziqqq@k,홍이네,7252,16,108,볶음,술안주,채소류,메인반찬,오늘은 비도오고 남편님 막걸리와 함께 먹고싶으시다니 김치볶아서 두부김치 했어요,[재료] 묵은지 1폭| 양파 1/2개| 대파 1개| 두부 1모 [양념] 설탕 0.5T| 김치국물 1T| 참기름 2T| 매실원액 1T| 깨 약간,2인분,아무나,15분이내,20160427235421
1400,1968123,"[조리순서]
1.오이는 껍질째 굵은소금으로 비벼 씻어주고 오이는 4등분으로 짤라서 열십자 모양으로 칼집을 내어주고 고 물1리터를 팔팔끓여 천일염3큰술넣고 녹여준뒤 오이에 뜨거운채로 붓고 1시간 절여주세요
2.오이가 절여지는동안 양념을 준비합니다.
3.절여진 오이는 찬물에 헹궈 물기를 빼줍니다. 그리고 만들어둔 소를 열십자로 칼집내준곳에 얌전하게 넣어주세요.",오이소박이,오이소박이,yamyam1103,으나,54352,16,521,절임,일상,채소류,김치/젓갈/장류,오늘은 여름에 꼭 담아야하는 김치 오이소박이랍니다. 생각보다 간단해서 김치첨담그는 분들도 쉽게 따라하실수 있을꺼예요.,[재료] 오이 5개| 부추 1줌| 실파 5대| 물 1리터| 굵은소금 3큰술 [양념] 멸치액젓 3큰술| 새우젓 1큰술| 매실청(또는 요리당) 2큰술| 고춧가루 5큰술| 다진마늘 1.5큰술| 다진생강 1작은술| 밀가루풀 0.5컵,6인분이상,초급,30분이내,20100705144338
1401,1213273,"[조리순서]
1.물에 씻어준 애호박은 약1cm 두께로 잘라서 소금과 함께 그릇에 넣고 그릇을 흔들어 소금이 골고루 묻도록 해줍니다.
2.한 10분에서 15분후 물에 씻어내고 바구니에 받혀 물기 빼주고
3.밀가루를 묻혀준후 가볍게 털어내고
4.소금을 넣어 풀어준 계란물에 담갔다가 꺼내서
5.달군팬에 기름을 넉넉하게 둘러준 팬에 올려 약불로 구워줍니다.
6.상에 올릴때 다시 데워 올리기도 하는 전유어들은 색이 진하게 구워지지않게 주의하세요.
7.장식을 하실땐 맵지않은 고추나 쑥갓을 살포시 올려놓고 약불로 타지않게 구워 주세요.
8.구워진 호박전은 채반에 키친타올을 깔고 그위에 올려서 식혀주세요. 동태전과 호박전 두가지를 부칠땐 호박전 먼저 부쳐내고 동태전을 부쳐야 깔끔하지요.
9.동태전도 만드는방법은 같아요. 시장에서 포를떠온 통태의 가시와 내장 검은막을 떼어낸후 너무 지저분 하다면 흐르는 물에 살짝 헹궈 주세요.
10.물기를 키친타올로 눌러서 제거하고 소금과 후추를 뿌려줍니다. 동태포 한장당 한꼬집(엄지와 검지로 집어준 최소량)정도면 적당합니다.
11.밀가루 묻혀주고
12.계란물도 묻혀주고
13.프라이팬을 뜨겁게 달군후 식용유를 넣고 가열한 상태에서 차가운동태를 넣고 조금만 굽다가 불을 낮춰 구워 주셔야 동태전이 눅눅하지 않고 바삭하게 구워 집니다.
14.간이 맞춰진 동태라도 상에 올릴땐 초간장을 함께 올려 주세요.",집들이 제사 차례상에 올리는 호박전과 동태전,호박전,alsruddk66,밀키,24083,16,270,부침,명절,채소류,밑반찬,명절이나 제사  집들이 상차림에 빠지지않는 호박전과 동태전 입니다 만들기는 쉽지만 귀찮다는 이유로 자주 만들지 않는 전유어들이지요. 노릇노릇 고소한 호박전과 동태전을 만들어보았어요.,[재료] 애호박 2개| 동태포 1마리 [양념] 굵은소금 1/2큰술| 소금 약간| 후추 약간| 계란 5개| 소금 1/2작은술| 밀가루 1컵| 식용유 적당량,3인분,중급,30분이내,20090507124657
1402,6835996,"[조리순서]
1.먼저 재료를 손질해주세요양파는 채썰고, 호박은 2mm두께로 , 당근도 2mm두께로, 느타리버섯은 먹기 좋은 크기로 썰어주세요~ 대파는 어슷썰고, 홍고추도 어슷썰고요~바지락은 씻어 두고,새우는 등쪽에 꼬지로 내장빼내고 오징어는 먹기좋은 크기로 썰고전 전에 오징어 넣고 김치부침개 해 먹고 다리만 남았던것을 넣었답니다~ 순두부찌개에 오징어와 바지락은 꼭 들어가야 제맛이니까요 꼭 넣어보세요 조미료 없이 찐한 순두부 찌개 됩니다~~
2.재료손질 후 고추기름을 만들어 봅니다 냄비에 오일을 3Ts넣고 고추가루와 마늘, 국간장을 넣어 약불에서 쌀짝 데워주세요
3.기름이 빨갛게 우러나면 양파를 넣고중불에서 살짝만 볶아주세요
4.바지락을 넣고 순두부를 넣어 주세요 그리고 육수를 넣고 나머지 재료를 얹어 끓여줍니다처음엔 육수가 적은듯 싶지만 순두부에서 물이 많이 나오니까 걱정안하셔도되요~
5.새우껍질이 빨갛게 되기전에 계란을 넣고 뚜껑을 덮어주세요 2분정도 지나서 새우껍질이 빨갛고, 조개가 입을 벌렸다면 다된것이니까요후추와 소금으로 마지막 간을 보심 된답니다~~
6.제 개인적인 입맛으론 국물이 너무 많으면 별로인데~ 제 아들은 라면 국물맛이라고 국물을 넉넉히 만들어 달라고 하는편이라서 한강이 되어버렸네요~~ ^.~거기다 매운거 싫어해서 고추기름도 마지막에 건져 버렸더니 비주얼이 영~~순두부찌개는 빨개야 맛나보이는데~~T_T글두 맛은 보장합니다~~",쌀쌀한 아침에 뜨끈뜨끈한 순두부찌개~,순두부찌개,mibbor,포크앤나이프,6291,16,150,끓이기,일상,콩/견과류,찌개,이제 정말 아침 저녁으로 날씨가 많이 쌀쌀해졌어요~~ 이럴땐 뜨겁고 개운한 국물이 갑이죠~^^ 해산물들이 들어가서 개운하고 고추기름 만들어 하니 얼큰하기까지~~아주 시원합니다~~,[재료] 오징어다리 1마리| 새우 3마리| 양파 1/2개| 호박 5cm| 느타리버섯 1줌| 당근 조금| 대파 1뿌리| 계란 1개| 바지락 1봉지| 멸치육수 1컵 [양념] 오일 3Ts| 고추가루 2Ts| 국간장 1Ts| 소금 1/2Ts| 후추가루 조금| 다진마늘 1Ts,4인분,초급,30분이내,20151012145355
1403,3144472,"[조리순서]
1.액젓에 고추가루, 다진마늘,다진파, 매실액을 넣고 골고루 섞어 놓아요. 미리 양념을 만들어 놓으면 고춧가루가 불어서 양념이 더 잘 어우러지고 양념이 발효되어서 더 맛있어지는 것 같아요.
2.무채에 미리 만들어 놓은 양념장을 넣고 골고루 버무려요.
3.완성된 무생채 입니다. 살짝 매콤하게 만들었더니 입에 더 쩍쩍 달라 붙는 듯 해요.",바로 무쳐먹는 무생채 ,무생채,zzuc11,떠오르는 차차,29562,16,136,무침,일상,채소류,밑반찬,최근 만들어 본 무요리 중 생채나물 소개해보도록 할께요. 절이지 않고 양념에 바로 무쳐서 바로 먹는~~무생채예요.,[재료] 무채 3줌 정도 [양념] 초피액젓(멸치액젓) 2+1/2스푼| 고춧가루 1+1/2스푼| 다진마늘 1스푼| 다진파 1스푼| 매실액 1스푼| 통깨 약간,2인분,아무나,10분이내,20111123205536
1404,6854572,"[조리순서]
1.부추는 흐르는 물에 꼼꼼히 여러번 세척해준다.
2.세척된 물기를 탈탈 털어서 손가락길이 정도로 잘라주고
3.양파와 당근도 채썰어준다.
4.볼에 부추와 양파,당근 및 양념들을 모두 넣어주고
5.잘 섞어준다. 맛을보고 부족한양념을 더 넣어주면 끝.",간단하게 부추김치 담그기,부추김치,crydanbee3,탁주부,90353,16,2619,무침,일상,채소류,김치/젓갈/장류,이웃에게 얻은 부추두단. 이걸 다 언제 먹나...하다가 한단은 부추김치를 담궜는데 간단하고 맛있네요^^ 건강에 좋은 부추로 김치한번 담궈보세요^^,[재료] 부추 1단| 양파 1개| 당근 1/2개 [양념] 고추가루 4스푼| 까나리액젓 4스푼| 다진마늘 2스푼| 매실액기스 3스푼| 참깨 적당히,2인분,아무나,30분이내,20160813155159
1405,6851369,"[조리순서]
1.준비물:둥근호박1개, 감자2개,양파2개, 청양고추 4개, 대파 1개, 통조림 2개( 1개만 하셔도됩니다)
2.멸치다시물 약 한컵(200ml) 필요합니다
3.호박은 굵게 썰어줍니다.
4.감자도 굵게 썰어줍니다.
5.양파도 굵게 (3등분만) 썰어줍니다.
6.통조림을 따고 큰 그릇에 내용물을 꺼냅니다.국물까지 모두 따라냅니다.
7.고등어는 3토막이 들어있네요.
8.큰냄비에 호박따로 감자따로 양파따로 담아줍니다(다 완성되었을시에 떠내기쉽게)
9.그위에 고등어를 올려줍니다.1캔이 적어서 2캔합니다.(저희는 항상 장정 5명이 식사를 합니다.)그래서 항상 양이 많아요.ㅎ그리고 캔에 들어있던 국물에 양념을 합니다.
10.고등어 건져낸 국물입니다.
11.고추가루 3TS, 대파크게썰어요,청양고추,마늘, 크게한스푼,생강1조각,국간장 1스푼,진간장 4~5스푼정종 4스푼,
12.그리고 된장 반스푼을 넣고잘 섞어줍니다.
13.냄비에 멸치육수 1컵 부어주고 만들어놓은 양념을 위에 끼얹어줍니다. 양념은 다 넣지말고 1/4정도 남기세요..(아래)처음부터 끝까지 센불로 조리합니다.●약불에 하면 호박은 물이되고 감자는 가루되고 양파도 물이되고맙니다●혹 국물이 많으면 뚜껑을 열고합니다.바글바글 끓기시작하면 국물이 갑자기 많아집니다.첨부터 많이넣으면 큰일납니다.바닥에 깐 채소만 잠기게 부어야해요.
14.양념은 요만큼 남겨놓았어요.
15.국물 간을 한번 보면 약간 싱거워야합니다.아직 양념이 남았고 더 끓여야 하니까요...끓기시작한후 5~8분정도 면 완성됩니다.시간은 국물양에 따라 조절하셔야합니다감자만 익으면 조리가 끝나는것입니다
16.국물이 좀 졸아들면 나머지 양념에 후추를 좀 넉넉히 넣어줍니다.잘 섞어서 다시 끓고있는 조림위에 다시 부어줍니다.1~2분만 끓이고 불을 끕니다.얼큰하고 칼칼하고 고소하고 아주 맛이있답니다.요건 고등어 보다도 호박과 감자와 양파가 맛이있어요.개인적으로 호박이 제일 맛이있어요.ㅎ고등어만 남게 된답니다.
17.하루지나도 맛이있고 남아서 냉장고에 넣어두었다가2틀지나서 다시 데워먹어도 맛이있답니다.
18.고등어조림완성!!!
19.밥 한공기 금방 없어지겠죠?
20.다른반찬이 필요가 없답니다.^^", 고등어통조림/감자.호박넣고 맛있게 조림하기/다른반찬이 필요없어요^^,고등어조림,misorang2,닥터생과일주스,22818,16,479,조림,초스피드,가공식품류,메인반찬,둥근호박이 나오는 철에 해먹을수있는요리에요. 감자.호박넣고 고등어통조림 맛있게 조림하기 다른 채소와도 해보았지만  둥근호박 감자 양파..이 세가지가 가장 조합이 좋더군요.^^ 애호박은 맛이 덜해요 ㅠㅠ  ,[고등어통조림|둥근호박|감자|양파|청양고추|대파|다싯물] 통조림 2개| 감자 2개| 둥근호박 1개| 양파 2개| 대파 1개| 다싯물 200ml [마늘|진간장|국간장||고추가루|된장|생강|후추.] 다진마늘 2TS| 진간장 4~5TS| 국간장 1TS| 고추가루 3TS| 정종 4TS| 생강 1조각| 된장 1ts,5인분,중급,30분이내,20160621145957
